2021-08-04 08:45:05,580  INFO: 主引擎创建成功
2021-08-04 08:45:05,582  INFO: 注册日志事件监听
2021-08-04 08:45:05,582  INFO: 连接CTP接口
2021-08-04 08:45:05,681  INFO: 行情服务器连接成功
2021-08-04 08:45:05,715  INFO: 行情服务器登录成功
2021-08-04 08:45:05,789  INFO: 交易服务器连接成功
2021-08-04 08:45:06,046  INFO: 交易服务器授权验证成功
2021-08-04 08:45:06,106  INFO: 交易服务器登录成功
2021-08-04 08:45:06,208  INFO: 结算信息确认成功
2021-08-04 08:45:10,947  INFO: 合约信息查询成功
2021-08-04 08:45:16,353  INFO: RQData数据接口初始化成功
2021-08-04 08:45:16,923  INFO: CTA策略引擎初始化成功
2021-08-04 08:45:16,939  INFO: CTA引擎初始化完成
2021-08-04 08:45:16,950  INFO: papertest1开始执行初始化
2021-08-04 08:45:22,132  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,133  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:49:00
2021-08-04 08:45:22,134  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.540974424937103, trading_size:4
2021-08-04 08:45:22,134  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:51:00
2021-08-04 08:45:22,135  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.329187162617293, trading_size:4
2021-08-04 08:45:22,136  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:53:00
2021-08-04 08:45:22,136  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.134887683289863, trading_size:4
2021-08-04 08:45:22,137  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:55:00
2021-08-04 08:45:22,138  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.873339056883538, trading_size:4
2021-08-04 08:45:22,139  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,139  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:57:00
2021-08-04 08:45:22,140  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.634112590756372, trading_size:4
2021-08-04 08:45:22,141  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,141  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:13:59:00
2021-08-04 08:45:22,142  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.331355824478289, trading_size:4
2021-08-04 08:45:22,143  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,144  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:01:00
2021-08-04 08:45:22,144  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.636460200174087, trading_size:4
2021-08-04 08:45:22,145  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:03:00
2021-08-04 08:45:22,146  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.249844992907782, trading_size:4
2021-08-04 08:45:22,147  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:05:00
2021-08-04 08:45:22,147  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.312572784211165, trading_size:4
2021-08-04 08:45:22,148  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:07:00
2021-08-04 08:45:22,148  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.120030284763468, trading_size:4
2021-08-04 08:45:22,148  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,149  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:09:00
2021-08-04 08:45:22,150  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.109923905244427, trading_size:4
2021-08-04 08:45:22,151  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:11:00
2021-08-04 08:45:22,151  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.100985616321282, trading_size:4
2021-08-04 08:45:22,152  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:13:00
2021-08-04 08:45:22,153  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.842978408981338, trading_size:4
2021-08-04 08:45:22,153  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,154  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:15:00
2021-08-04 08:45:22,155  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.689464918347364, trading_size:4
2021-08-04 08:45:22,156  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,156  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:17:00
2021-08-04 08:45:22,157  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.882260194871735, trading_size:4
2021-08-04 08:45:22,158  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,158  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:19:00
2021-08-04 08:45:22,159  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.059035754395646, trading_size:4
2021-08-04 08:45:22,160  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,161  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:21:00
2021-08-04 08:45:22,161  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.721319959976931, trading_size:4
2021-08-04 08:45:22,162  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,163  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:23:00
2021-08-04 08:45:22,163  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.745127037803009, trading_size:4
2021-08-04 08:45:22,164  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,165  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:25:00
2021-08-04 08:45:22,166  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.683495097184348, trading_size:4
2021-08-04 08:45:22,166  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,167  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:27:00
2021-08-04 08:45:22,168  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.376991989149055, trading_size:4
2021-08-04 08:45:22,168  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,169  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:29:00
2021-08-04 08:45:22,170  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.262482599404334, trading_size:4
2021-08-04 08:45:22,171  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,171  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:31:00
2021-08-04 08:45:22,172  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.157182604034169, trading_size:4
2021-08-04 08:45:22,173  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,173  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:33:00
2021-08-04 08:45:22,174  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.725916849945504, trading_size:4
2021-08-04 08:45:22,175  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,176  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:35:00
2021-08-04 08:45:22,176  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.498409732742829, trading_size:4
2021-08-04 08:45:22,177  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,178  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:37:00
2021-08-04 08:45:22,178  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.206732338983796, trading_size:4
2021-08-04 08:45:22,179  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,180  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:39:00
2021-08-04 08:45:22,181  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.023285631663692, trading_size:4
2021-08-04 08:45:22,181  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,182  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:41:00
2021-08-04 08:45:22,183  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.854950669482937, trading_size:4
2021-08-04 08:45:22,183  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,184  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:43:00
2021-08-04 08:45:22,185  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.533762080104875, trading_size:4
2021-08-04 08:45:22,186  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,186  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:45:00
2021-08-04 08:45:22,187  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.072615240096136, trading_size:4
2021-08-04 08:45:22,188  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,188  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:47:00
2021-08-04 08:45:22,189  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.149843584910036, trading_size:4
2021-08-04 08:45:22,190  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,190  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:49:00
2021-08-04 08:45:22,190  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.553432382541851, trading_size:4
2021-08-04 08:45:22,191  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,192  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:51:00
2021-08-04 08:45:22,192  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.507509985205262, trading_size:4
2021-08-04 08:45:22,193  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,194  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:53:00
2021-08-04 08:45:22,195  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.29786322282524, trading_size:4
2021-08-04 08:45:22,195  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:14:55:00
2021-08-04 08:45:22,196  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.772933850566952, trading_size:4
2021-08-04 08:45:22,197  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,197  INFO: [papertest2]  clearance time, on_bar_time:14:57:00
2021-08-04 08:45:22,198  INFO: [papertest2]  clearance time, no previous commission, self.pos:0
2021-08-04 08:45:22,199  INFO: [papertest2]  clearance time, on_bar_time:14:58:00
2021-08-04 08:45:22,200  INFO: [papertest2]  clearance time, no previous commission, self.pos:0
2021-08-04 08:45:22,200  INFO: [papertest2]  clearance time, on_bar_time:14:59:00
2021-08-04 08:45:22,201  INFO: [papertest2]  clearance time, no previous commission, self.pos:0
2021-08-04 08:45:22,202  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:01:00
2021-08-04 08:45:22,202  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.931730391037386, trading_size:4
2021-08-04 08:45:22,203  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,204  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:03:00
2021-08-04 08:45:22,205  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.187129445155902, trading_size:4
2021-08-04 08:45:22,205  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,206  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:05:00
2021-08-04 08:45:22,207  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.338126785476918, trading_size:4
2021-08-04 08:45:22,207  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,208  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:07:00
2021-08-04 08:45:22,209  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.893143218557467, trading_size:4
2021-08-04 08:45:22,210  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,210  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:09:00
2021-08-04 08:45:22,211  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.31845676815617, trading_size:4
2021-08-04 08:45:22,212  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,212  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:11:00
2021-08-04 08:45:22,213  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.958391984168692, trading_size:4
2021-08-04 08:45:22,214  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,215  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:13:00
2021-08-04 08:45:22,215  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.045085215131785, trading_size:4
2021-08-04 08:45:22,216  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,217  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:15:00
2021-08-04 08:45:22,217  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.458188167178598, trading_size:4
2021-08-04 08:45:22,218  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,219  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:17:00
2021-08-04 08:45:22,220  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.753181578946872, trading_size:3
2021-08-04 08:45:22,220  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:19:00
2021-08-04 08:45:22,221  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.523889448831001, trading_size:3
2021-08-04 08:45:22,222  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:21:00
2021-08-04 08:45:22,222  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.563765877204403, trading_size:3
2021-08-04 08:45:22,223  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:23:00
2021-08-04 08:45:22,224  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:13.016563350923485, trading_size:3
2021-08-04 08:45:22,225  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:3
2021-08-04 08:45:22,225  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:25:00
2021-08-04 08:45:22,226  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.765136515636625, trading_size:3
2021-08-04 08:45:22,227  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:3
2021-08-04 08:45:22,227  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:27:00
2021-08-04 08:45:22,228  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.201504063760993, trading_size:4
2021-08-04 08:45:22,229  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,230  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:29:00
2021-08-04 08:45:22,230  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:12.018202966081086, trading_size:4
2021-08-04 08:45:22,231  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,232  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:31:00
2021-08-04 08:45:22,232  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.8502593282587, trading_size:4
2021-08-04 08:45:22,232  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,233  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:33:00
2021-08-04 08:45:22,234  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.696099700776566, trading_size:4
2021-08-04 08:45:22,234  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,235  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:35:00
2021-08-04 08:45:22,236  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.63792665561015, trading_size:4
2021-08-04 08:45:22,237  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:4
2021-08-04 08:45:22,237  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:37:00
2021-08-04 08:45:22,238  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:11.251311005683405, trading_size:4
2021-08-04 08:45:22,239  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:39:00
2021-08-04 08:45:22,239  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.896762914751902, trading_size:4
2021-08-04 08:45:22,240  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:41:00
2021-08-04 08:45:22,241  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.738488045710975, trading_size:4
2021-08-04 08:45:22,242  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:43:00
2021-08-04 08:45:22,242  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.426764732296208, trading_size:4
2021-08-04 08:45:22,243  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:45:00
2021-08-04 08:45:22,244  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.474502106831332, trading_size:4
2021-08-04 08:45:22,244  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:47:00
2021-08-04 08:45:22,245  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.351709299646247, trading_size:4
2021-08-04 08:45:22,246  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:49:00
2021-08-04 08:45:22,247  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.155536556800499, trading_size:4
2021-08-04 08:45:22,247  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,248  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:51:00
2021-08-04 08:45:22,249  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.975589780565995, trading_size:5
2021-08-04 08:45:22,250  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,250  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:53:00
2021-08-04 08:45:22,251  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.810996692427208, trading_size:5
2021-08-04 08:45:22,252  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,252  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:55:00
2021-08-04 08:45:22,253  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.993460190768175, trading_size:5
2021-08-04 08:45:22,254  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,255  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:57:00
2021-08-04 08:45:22,255  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.744137680532347, trading_size:5
2021-08-04 08:45:22,256  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,257  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:21:59:00
2021-08-04 08:45:22,257  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.349011329101113, trading_size:5
2021-08-04 08:45:22,258  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,259  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:01:00
2021-08-04 08:45:22,259  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.236647436854115, trading_size:5
2021-08-04 08:45:22,260  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,261  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:03:00
2021-08-04 08:45:22,262  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.133557671441986, trading_size:4
2021-08-04 08:45:22,262  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,263  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:05:00
2021-08-04 08:45:22,264  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.538997838834586, trading_size:4
2021-08-04 08:45:22,265  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,265  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:07:00
2021-08-04 08:45:22,266  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:10.410780250038561, trading_size:4
2021-08-04 08:45:22,267  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:22,268  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:09:00
2021-08-04 08:45:22,268  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.960014401530197, trading_size:5
2021-08-04 08:45:22,269  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,270  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:11:00
2021-08-04 08:45:22,270  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.796511550066882, trading_size:5
2021-08-04 08:45:22,271  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,272  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:13:00
2021-08-04 08:45:22,273  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.646494268095802, trading_size:5
2021-08-04 08:45:22,273  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,273  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:15:00
2021-08-04 08:45:22,274  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.342580352179437, trading_size:5
2021-08-04 08:45:22,274  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,275  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:17:00
2021-08-04 08:45:22,276  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:9.063971108518206, trading_size:5
2021-08-04 08:45:22,277  INFO: [papertest2]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:22,277  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:19:00
2021-08-04 08:45:22,278  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:8.808650926510639, trading_size:5
2021-08-04 08:45:22,279  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:21:00
2021-08-04 08:45:22,279  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:8.65801954682046, trading_size:5
2021-08-04 08:45:22,280  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:22,281  INFO: [papertest2]  on_xmin_bar, self.pos:0, on_bar_time:22:23:00
2021-08-04 08:45:22,282  INFO: [papertest2]  on_xmin_bar, risk_level:50, atr_value:8.519962269509037, trading_size:5
2021-08-04 08:45:22,282  INFO: [papertest2]  on_xmin_bar, short_svt:[], volume:5
